age,job,marital,education,device,day,month,time_spent,banner_views,banner_views_old,days_elapsed_old,outcome_old,X1,X2,X3,X4,y
63,industrial_worker,married,university,smartphone,15,7,19,2,5,182,success,0,0,0,0.07443756468687016,1
33,teacher,married,university,smartphone,14,7,12,3,0,-1,na,0,0,1,0.08291721896392061,0
31,industrial_worker,married,university,na,3,6,8.5,1,0,-1,na,0,0,0,0.06875419897227317,0
47,technology,divorced,university,smartphone,26,8,6.35,2,0,-1,na,1,0,0,0.07309389355945745,0
36,industrial_worker,married,high_school,smartphone,13,5,38.2,2,1,301,failure,0,0,1,0.07569952608356181,1
37,technology,married,university,na,12,6,3.25,1,0,-1,na,0,1,0,0.0790950193379696,0
31,salesman,single,university,smartphone,4,2,7.35,4,2,268,failure,0,0,1,0.07391099086666787,0
35,technology,single,university,na,9,5,14.1,2,0,-1,na,0,0,1,0.07568136836562381,0
85,retired,married,high_school,smartphone,15,1,11.15,3,0,-1,na,0,0,0,0.08419733807855029,1
74,retired,married,grad_school,smartphone,15,3,9.1,1,2,185,success,0,0,0,0.08953570715232509,1
36,technology,married,university,smartphone,29,8,2.75,2,0,-1,na,0,0,1,0.07672543714705936,0
57,technology,single,university,smartphone,21,8,14.35,2,0,-1,na,0,0,0,0.0737475714052258,0
26,technology,single,university,na,27,5,18.05,2,0,-1,na,0,0,1,0.07517295226335954,0
27,technology,single,grad_school,smartphone,8,4,5.2,1,0,-1,na,0,0,0,0.11511993172698055,1
36,technology,divorced,grad_school,smartphone,2,3,6.95,1,0,-1,na,0,0,0,0.0853412743086449,0
19,student,single,high_school,smartphone,12,5,11.3,1,2,180,success,0,0,0,0.0783233163256042,1
41,manager,married,grad_school,na,7,5,37.7,3,0,-1,na,0,0,1,0.07345704791821764,0
23,unemployed,single,high_school,desktop,27,11,0.1,1,0,-1,na,0,0,0,0.08190946561836109,1
30,industrial_worker,divorced,high_school,smartphone,18,5,0.4,2,0,-1,na,0,0,1,0.07046102445844606,0
36,technology,married,high_school,na,4,7,28.7,1,0,-1,na,0,0,0,0.07280337007244929,1
48,entrepreneur,single,grad_school,smartphone,5,2,50.35,4,0,-1,na,0,0,1,0.07569044722459281,1
41,teacher,married,university,smartphone,29,6,10.6,1,7,91,failure,0,0,1,0.10118388320955822,1
24,industrial_worker,single,university,smartphone,8,10,6.85,1,5,92,other,0,0,1,0.08966281117789117,1
40,technology,married,grad_school,smartphone,15,4,5,3,0,-1,na,0,0,1,0.07894975759446553,0
52,technology,married,university,smartphone,6,7,10.85,2,0,-1,na,0,0,0,0.07404717375120295,1
32,technology,single,grad_school,smartphone,30,4,15.05,1,0,-1,na,0,0,1,0.07283968550832531,0
33,industrial_worker,married,high_school,smartphone,20,11,2.5,1,0,-1,na,0,0,1,0.08565903437256006,0
33,technology,married,university,na,9,5,5.5,1,0,-1,na,0,0,0,0.07280337007244929,0
32,salesman,married,university,na,13,5,3.3,1,0,-1,na,0,0,1,0.10765710965445863,0
66,housekeeper,married,high_school,desktop,14,10,14,2,0,-1,na,0,0,0,0.07316652443120948,1
25,teacher,single,university,smartphone,7,4,4.7,2,0,-1,na,1,0,0,0.07354783650790768,1
36,teacher,single,grad_school,smartphone,6,5,10.05,1,6,90,success,0,0,0,0.08182775588764005,1
39,manager,married,grad_school,smartphone,11,5,43.35,7,2,300,other,0,0,1,0.07973053946579994,1
51,technology,married,university,smartphone,17,2,3.9,1,0,-1,na,1,0,1,0.07458282643037423,1
58,industrial_worker,married,na,smartphone,16,7,14.65,1,0,-1,na,0,0,1,0.0956457792384653,0
28,industrial_worker,married,university,smartphone,30,1,3.55,1,0,-1,na,1,0,0,0.07256731973925518,0
48,industrial_worker,divorced,university,na,12,5,11.05,1,0,-1,na,0,0,1,0.07826884317179017,0
32,manager,single,grad_school,na,12,5,13.95,3,0,-1,na,0,0,1,0.08501443538576071,0
53,teacher,married,university,smartphone,6,2,154.6,3,0,-1,na,0,0,1,0.08051132133713435,1
41,teacher,single,university,smartphone,30,6,13.2,2,11,391,success,0,0,1,0.081746046156919,1
35,technology,married,university,na,27,5,12.8,4,0,-1,na,0,0,1,0.07926751765838069,0
54,freelance,married,grad_school,smartphone,17,7,3.55,3,0,-1,na,0,0,1,0.07524558313511158,0
36,technology,single,university,na,20,6,9.5,7,0,-1,na,0,0,1,0.0739745428794509,0
58,retired,divorced,university,smartphone,29,7,52.4,2,0,-1,na,0,0,1,0.08260853775897445,1
46,teacher,married,university,na,18,6,62.25,1,0,-1,na,0,0,0,0.0739473063025439,1
69,retired,married,university,smartphone,8,7,47.85,3,0,-1,na,0,0,0,0.0952553883027981,1
33,teacher,single,university,na,26,5,3.55,6,0,-1,na,0,0,1,0.11307718845895448,0
46,teacher,married,university,smartphone,27,8,1.2,15,0,-1,na,0,0,0,0.08169157300310496,0
45,manager,married,university,na,26,5,1.75,5,0,-1,na,0,0,1,0.12625969168194942,0
39,manager,married,grad_school,smartphone,6,8,44.6,3,0,-1,na,0,0,0,0.08947215513954206,1
39,salesman,married,university,smartphone,22,7,6.1,6,0,-1,na,1,0,1,0.06937156138216549,0
60,manager,married,grad_school,smartphone,11,7,55.5,2,0,-1,na,0,0,1,0.0929765947015779,1
43,industrial_worker,married,university,na,23,5,5.9,1,0,-1,na,1,0,1,0.07152325095781963,0
53,technology,married,university,smartphone,19,11,6.05,1,7,126,failure,0,0,1,0.09838759464710475,0
32,technology,married,grad_school,smartphone,28,8,18,1,4,116,success,0,0,1,0.07857752437673633,1
54,industrial_worker,divorced,university,na,30,5,9.35,12,0,-1,na,0,0,1,0.07420151435367603,0
37,retired,married,university,smartphone,8,5,12.2,1,0,-1,na,1,0,0,0.07344796905924864,0
36,manager,single,grad_school,smartphone,28,8,9.85,8,1,98,failure,0,0,0,0.07725201096726163,1
48,industrial_worker,single,high_school,desktop,2,2,89,2,0,-1,na,0,0,0,0.15442231220380223,1
32,manager,married,grad_school,smartphone,28,8,0.35,19,0,-1,na,0,0,1,0.08064750422166941,0
36,entrepreneur,married,university,smartphone,12,11,11.85,1,8,97,failure,0,0,0,0.09977666006936248,1
51,industrial_worker,married,university,smartphone,17,12,10.55,3,0,-1,na,1,0,0,0.08147368038784886,1
33,manager,married,grad_school,na,7,5,22.65,1,0,-1,na,0,0,1,0.0768162257367494,0
31,manager,single,grad_school,smartphone,2,2,3,2,0,-1,na,0,0,0,0.0785230512229223,0
56,industrial_worker,divorced,university,smartphone,20,4,8.95,2,0,-1,na,0,0,1,0.1608501443538576,0
33,manager,married,high_school,smartphone,25,7,5.15,3,0,-1,na,1,0,0,0.07362954623862873,0
50,industrial_worker,married,high_school,smartphone,23,7,6.35,1,0,-1,na,0,0,1,0.07280337007244929,0
30,housekeeper,married,university,smartphone,12,8,4.05,2,0,-1,na,0,0,0,0.07280337007244929,0
34,manager,married,grad_school,smartphone,28,5,5,2,0,-1,na,0,0,0,0.1454342418244875,0
33,teacher,married,university,smartphone,20,4,0.75,2,0,-1,na,0,0,1,0.08331668875855683,0
41,technology,married,university,smartphone,8,8,6,2,0,-1,na,0,0,0,0.09207778766364644,0
25,student,single,university,smartphone,9,2,10.25,1,2,92,success,0,0,0,0.0739382274435749,1
50,technology,married,university,smartphone,17,8,35.05,1,0,-1,na,0,0,1,0.09294027926570189,1
58,entrepreneur,married,grad_school,na,5,6,56.95,2,0,-1,na,0,0,0,0.08054763677301037,1
48,technology,married,university,smartphone,18,8,9.6,14,0,-1,na,0,0,0,0.07668004285221433,0
50,salesman,married,university,smartphone,25,8,9.8,4,0,-1,na,0,0,0,0.3124307737003613,0
39,industrial_worker,married,high_school,na,8,5,5.35,2,0,-1,na,0,0,1,0.08018448241425018,0
44,industrial_worker,married,university,na,12,6,6.95,1,0,-1,na,0,0,0,0.08797414340965627,0
32,technology,single,university,smartphone,7,8,25.5,3,0,-1,na,0,0,0,0.07783305794127794,0
48,manager,married,grad_school,smartphone,1,6,10.25,2,0,-1,na,0,0,0,0.10768434623136564,1
47,technology,married,university,smartphone,20,11,1.35,2,0,-1,na,0,0,1,0.13366804060065732,0
41,technology,married,university,na,5,5,68.95,1,0,-1,na,0,0,1,0.08433352096308536,1
40,industrial_worker,married,high_school,na,6,5,6.7,1,0,-1,na,1,0,1,0.06987997748442976,0
34,manager,single,grad_school,smartphone,25,5,10.15,4,0,-1,na,0,0,0,0.11897844678880758,1
23,technology,single,university,smartphone,8,5,37.65,1,0,-1,na,0,0,1,0.07283968550832531,1
51,unemployed,married,university,smartphone,9,9,16.75,1,0,-1,na,0,0,0,0.08565903437256006,1
34,housekeeper,married,university,smartphone,8,5,3.55,2,0,-1,na,0,0,1,0.07283968550832531,0
36,manager,married,grad_school,smartphone,3,2,14.65,2,0,-1,na,0,0,0,0.07510940025057651,1
26,technology,single,university,smartphone,6,9,20.25,1,3,297,other,0,0,1,0.08283550923319957,1
30,teacher,divorced,university,smartphone,24,7,6.1,1,0,-1,na,0,0,1,0.07351152107203167,0
39,manager,married,grad_school,smartphone,6,10,29.9,1,3,99,failure,0,0,0,0.09948613658235433,1
77,retired,married,university,desktop,26,1,80.3,1,2,95,success,0,0,0,0.11013563815299693,1
33,industrial_worker,married,high_school,na,9,5,14.3,3,0,-1,na,0,0,1,0.07976685490167595,0
53,technology,married,university,na,6,6,31.9,2,0,-1,na,0,0,0,0.07716122237757159,1
26,student,single,grad_school,smartphone,20,4,31.45,2,0,-1,na,0,0,1,0.11973199208323498,0
35,industrial_worker,married,na,smartphone,17,4,23.3,1,0,-1,na,0,0,1,0.07752437673633178,1
55,na,married,grad_school,smartphone,30,4,3.75,1,0,-1,na,0,0,0,0.10518766001488933,0
42,salesman,married,university,smartphone,16,7,51.45,2,0,-1,na,1,0,1,0.10426161640005084,1
51,manager,married,grad_school,smartphone,14,8,11.9,2,0,-1,na,1,0,1,0.06470502787209703,0
52,salesman,married,university,smartphone,27,10,5.15,1,0,-1,na,0,0,0,0.07878633813302344,1
55,industrial_worker,married,high_school,na,18,6,2.85,1,0,-1,na,0,0,0,0.07971238174786192,0
35,industrial_worker,married,university,na,20,5,21.85,1,0,-1,na,0,0,1,0.09145134639478511,0
31,manager,single,grad_school,na,16,5,6.9,4,0,-1,na,0,0,1,0.07777858478746391,0
38,industrial_worker,single,university,smartphone,8,4,84.05,2,3,264,failure,0,0,1,0.09622682621248162,1
36,salesman,married,grad_school,smartphone,6,5,7.85,3,2,299,failure,0,0,1,0.07516387340439054,0
81,retired,married,university,smartphone,7,12,7.7,1,0,-1,na,0,0,0,0.07364770395656674,0
49,manager,single,grad_school,smartphone,1,6,7.55,1,1,39,failure,0,0,0,0.07727924754416865,0
37,salesman,single,university,smartphone,20,4,30.35,1,0,-1,na,1,0,1,0.07370217711038077,0
58,technology,married,university,smartphone,28,1,4.95,1,0,-1,na,0,0,0,0.07441940696893215,0
51,unemployed,divorced,grad_school,smartphone,31,7,28.2,2,0,-1,na,0,0,0,0.07280337007244929,1
38,industrial_worker,married,university,smartphone,14,7,10.55,3,0,-1,na,0,0,1,0.0935304050986872,0
47,technology,married,university,smartphone,21,11,29.05,1,1,10,failure,0,0,0,0.07280337007244929,1
39,salesman,married,university,na,19,6,28.75,1,0,-1,na,0,0,1,0.09861456612132988,1
53,technology,divorced,grad_school,smartphone,20,11,6.65,1,0,-1,na,0,0,1,0.13184318994788735,0
36,manager,married,grad_school,smartphone,30,7,35.95,4,0,-1,na,0,0,0,0.07367494053347376,1
55,teacher,single,university,na,5,5,4.5,2,0,-1,na,1,0,1,0.08008461496559112,0
49,teacher,married,university,smartphone,1,6,72.5,1,0,-1,na,0,0,0,0.07280337007244929,1
45,salesman,divorced,university,smartphone,21,11,8.15,1,1,192,failure,1,0,1,0.07280337007244929,0
33,technology,single,university,smartphone,19,8,12.25,1,0,-1,na,0,0,0,0.07523650427614258,0
59,technology,married,university,smartphone,30,4,40.25,1,1,87,other,0,0,0,0.09375737657291232,1
49,salesman,divorced,na,smartphone,31,7,9.65,7,0,-1,na,0,0,1,0.07564505292974778,0
56,teacher,single,university,desktop,27,5,7.75,1,0,-1,na,0,0,0,0.11019011130681096,1
27,salesman,single,university,smartphone,8,1,7.05,1,1,189,success,0,0,0,0.07554518548108874,0
44,industrial_worker,married,na,na,15,5,23.65,1,0,-1,na,0,0,1,0.074128883481924,1
36,teacher,divorced,university,smartphone,6,7,20.15,5,0,-1,na,0,0,0,0.07817805458210011,0
49,entrepreneur,married,grad_school,smartphone,17,11,1.6,2,2,188,failure,0,0,1,0.07564505292974778,0
39,technology,single,grad_school,smartphone,26,3,13.55,1,0,-1,na,0,0,0,0.07637136164726817,1
44,manager,married,grad_school,desktop,12,8,9.55,1,2,182,success,0,0,0,0.08906360648593685,1
38,salesman,married,university,na,5,6,5.25,2,0,-1,na,0,0,0,0.07284876436729432,0
31,industrial_worker,married,university,na,13,5,30.05,2,0,-1,na,0,0,1,0.0961995896355746,0
44,technology,single,university,smartphone,12,5,18.15,3,0,-1,na,0,0,1,0.07539084487861565,0
28,technology,single,grad_school,smartphone,5,2,56.4,2,0,-1,na,0,0,0,0.07894067873549653,1
28,salesman,single,university,na,6,5,64.35,3,0,-1,na,0,0,1,0.1190147622246836,1
30,freelance,single,university,na,28,5,9.4,3,0,-1,na,1,0,1,0.07562689521180978,0
46,industrial_worker,married,university,smartphone,20,4,35.5,1,0,-1,na,0,0,1,0.08321682130989777,1
38,salesman,married,university,na,17,6,1.15,2,0,-1,na,0,0,0,0.08472391189875257,0
44,industrial_worker,married,na,na,29,5,19.55,1,0,-1,na,0,0,1,0.21423383509160568,0
28,student,single,grad_school,smartphone,28,9,14.2,2,7,105,other,0,0,0,0.07280337007244929,1
34,entrepreneur,married,high_school,smartphone,18,7,74.65,11,0,-1,na,0,0,1,0.08358905452762697,0
35,unemployed,married,high_school,smartphone,24,7,4,1,0,-1,na,0,0,0,0.07283060664935631,0
58,teacher,married,university,smartphone,13,5,16.3,3,5,87,success,0,0,0,0.0743376972382111,1
41,teacher,single,university,smartphone,15,5,8.1,2,1,350,failure,0,0,1,0.09097924572839686,0
40,unemployed,married,grad_school,na,20,6,4.25,1,0,-1,na,0,0,1,0.09218673397127448,0
47,industrial_worker,married,university,na,29,5,16.85,1,0,-1,na,0,0,1,0.14529805893995243,0
30,industrial_worker,married,high_school,smartphone,13,5,2.05,1,0,-1,na,0,0,1,0.07303034154667441,0
40,teacher,married,university,smartphone,15,9,10.25,1,0,-1,na,0,0,0,0.1161549216494471,1
31,technology,single,grad_school,na,8,11,7.2,1,0,-1,na,0,0,0,0.0982877271984457,1
39,manager,married,university,na,23,5,2.25,1,0,-1,na,0,0,1,0.08560456121874603,0
39,manager,single,grad_school,smartphone,18,2,10.7,3,0,-1,na,0,0,1,0.07280337007244929,1
41,teacher,single,university,smartphone,11,5,51.4,1,1,370,failure,1,0,1,0.07181377444482777,1
33,industrial_worker,married,university,na,21,5,25.55,3,0,-1,na,0,0,1,0.07280337007244929,1
50,freelance,married,university,smartphone,9,7,1.6,1,0,-1,na,0,0,1,0.07314836671327148,0
30,teacher,married,university,na,29,5,39.1,3,0,-1,na,0,0,1,0.08072921395239047,1
36,manager,divorced,grad_school,smartphone,6,2,4.55,1,0,-1,na,0,0,0,0.09423855609826957,0
40,technology,divorced,grad_school,smartphone,11,2,13.75,2,0,-1,na,0,0,1,0.11580084614965591,1
53,industrial_worker,married,high_school,smartphone,16,4,70,1,2,325,failure,0,0,1,0.07499137508397945,0
47,manager,married,grad_school,desktop,6,8,11.45,4,0,-1,na,0,0,0,0.09373921885497431,1
30,industrial_worker,married,university,na,13,5,10.35,1,0,-1,na,0,0,1,0.07437401267408712,0
31,teacher,married,university,na,9,5,26.4,1,0,-1,na,0,0,1,0.07559057977593377,1
49,salesman,married,university,smartphone,17,4,3.45,1,0,-1,na,0,0,1,0.07306665698255044,0
52,manager,married,grad_school,smartphone,30,4,18.55,1,1,269,failure,0,0,0,0.07455558985346722,1
33,technology,divorced,university,smartphone,29,8,3.05,2,0,-1,na,0,0,0,0.0730031049697674,0
35,manager,married,grad_school,na,21,10,0.3,1,0,-1,na,0,0,1,0.07280337007244929,0
61,industrial_worker,married,high_school,smartphone,6,8,27.6,2,3,94,success,0,0,0,0.07284876436729432,1
57,teacher,married,university,smartphone,2,2,12.55,1,3,265,failure,0,0,0,0.07290323752110835,0
39,technology,single,university,smartphone,20,11,79.4,4,0,-1,na,0,0,0,0.24083489187078969,1
28,teacher,single,university,smartphone,9,9,12.45,2,4,98,success,1,0,1,0.07517295226335954,1
53,industrial_worker,married,university,na,20,6,16.15,15,0,-1,na,0,0,0,0.07469177273800229,0
31,manager,single,grad_school,na,27,5,5.55,4,0,-1,na,0,0,1,0.08561364007771503,0
39,industrial_worker,single,grad_school,smartphone,9,2,5.75,2,2,183,failure,0,0,1,0.07436493381511812,1
41,teacher,married,grad_school,smartphone,4,5,2.2,2,0,-1,na,0,0,0,0.08674849744884063,0
39,technology,married,university,smartphone,28,1,3.45,4,0,-1,na,0,0,1,0.07302126268770541,0
52,technology,married,university,na,17,6,20.5,4,0,-1,na,1,0,0,0.08633086993626642,0
71,technology,married,university,desktop,30,7,14.7,1,3,270,failure,0,0,0,0.10022152415884372,1
47,manager,married,grad_school,smartphone,25,7,4.6,5,0,-1,na,0,0,1,0.07286692208523232,0
55,manager,divorced,grad_school,smartphone,2,2,7.45,1,0,-1,na,0,0,0,0.07685254117262542,0
49,salesman,divorced,university,smartphone,28,7,20.1,2,0,-1,na,0,0,0,0.07280337007244929,1
37,manager,married,grad_school,smartphone,10,7,4.05,15,0,-1,na,0,0,1,0.085541009205963,0
32,manager,single,grad_school,smartphone,4,5,20.35,2,0,-1,na,0,0,0,0.07280337007244929,0
60,manager,married,grad_school,na,17,6,130.55,3,0,-1,na,0,0,0,0.10277268352913406,1
36,industrial_worker,married,university,na,23,5,5,2,0,-1,na,0,0,1,0.07752437673633178,0
33,industrial_worker,single,high_school,smartphone,14,5,4.45,4,1,353,failure,0,0,1,0.07648030795489623,0
33,freelance,single,grad_school,smartphone,5,5,47.25,2,0,-1,na,0,0,1,0.07365678281553574,1
28,student,single,university,smartphone,18,2,9.95,20,0,-1,na,0,0,0,0.07280337007244929,1
55,unemployed,married,university,na,2,6,3.25,4,0,-1,na,1,1,1,0.08286274581010658,0
32,manager,single,grad_school,smartphone,22,8,28.3,2,0,-1,na,0,0,0,0.07754253445426978,1
59,retired,married,high_school,smartphone,21,12,22.85,1,2,186,success,0,0,0,0.09163292357416519,1
28,industrial_worker,married,university,smartphone,21,8,36.7,1,3,109,success,0,0,1,0.07335718046955858,1
53,manager,married,grad_school,smartphone,11,8,3.15,2,0,-1,na,0,0,0,0.07841410491529424,0
39,manager,divorced,grad_school,smartphone,2,7,9.2,2,1,88,success,0,0,0,0.07483703448150636,1
42,teacher,divorced,university,smartphone,6,5,10.45,2,0,-1,na,0,0,1,0.07302126268770541,0
52,salesman,divorced,high_school,na,9,5,4.15,1,0,-1,na,0,0,1,0.074128883481924,0
33,unemployed,single,grad_school,smartphone,14,8,78.45,2,0,-1,na,0,0,0,0.13406751039529352,1
64,manager,married,grad_school,smartphone,29,10,7.7,1,0,-1,na,0,0,0,0.10867394185898717,1
40,salesman,married,university,desktop,17,11,1.9,1,0,-1,na,0,0,0,0.07305757812358143,0
34,manager,single,grad_school,smartphone,26,8,15.1,2,0,-1,na,0,0,0,0.07676175258293538,0
25,technology,single,university,smartphone,22,10,35.3,3,0,-1,na,0,0,0,0.07575399923737584,1
56,salesman,divorced,university,smartphone,11,8,2.85,7,0,-1,na,0,0,0,0.07712490694169556,0
46,teacher,married,university,na,15,5,31.8,3,0,-1,na,1,0,1,0.07785121565921595,1
34,technology,single,university,smartphone,8,8,2.55,2,0,-1,na,1,0,0,0.07426506636645906,0
52,manager,married,university,smartphone,29,1,5.15,1,1,188,other,0,0,1,0.07821437001797614,0
46,teacher,divorced,university,smartphone,28,7,28.15,5,0,-1,na,0,0,0,0.09274054436838378,1
55,technology,single,university,smartphone,18,11,32.25,1,0,-1,na,0,0,1,0.09135147894612605,0
37,entrepreneur,married,high_school,smartphone,20,4,9.55,3,0,-1,na,0,0,1,0.08668494543605759,0
28,industrial_worker,married,high_school,smartphone,22,7,21.65,1,0,-1,na,0,0,1,0.07655293882664826,0
42,technology,married,grad_school,smartphone,30,4,17.2,1,1,79,success,0,0,0,0.07967606631198591,1
39,manager,married,grad_school,smartphone,12,5,38.25,3,0,-1,na,0,0,1,0.0857407441032811,1
46,industrial_worker,married,high_school,na,18,6,6.25,3,0,-1,na,0,0,0,0.089354129972945,0
56,salesman,divorced,university,smartphone,11,5,2.65,2,2,370,failure,0,0,1,0.07408348918707897,0
31,student,single,grad_school,smartphone,8,5,3.75,2,2,368,failure,0,0,1,0.07303034154667441,0
33,student,single,na,smartphone,30,4,17.1,1,0,-1,na,0,0,0,0.083425635066184875,1
36,technology,married,grad_school,smartphone,8,10,11.2,2,2,175,success,0,0,1,0.11452980589399524,1
32,manager,married,grad_school,smartphone,4,6,7.5,1,2,119,other,0,0,0,0.11769832767417791,1
31,freelance,married,grad_school,desktop,8,7,20.05,2,9,148,other,0,0,0,0.09700760808381603,1
38,manager,single,grad_school,na,5,5,4.7,1,0,-1,na,0,0,1,0.07665280627530732,0
29,freelance,married,university,na,5,6,27.6,15,0,-1,na,0,0,1,0.07666188513427633,1
25,technology,single,university,smartphone,12,10,6.4,1,0,-1,na,1,0,0,0.07406533146914096,1
51,na,single,na,na,5,6,19.95,1,0,-1,na,0,0,0,0.07280337007244929,0
